position,layer,auc,acc,f1,logloss,ece
prompt_last,0,0.5,0.46153846153846156,0.631578947368421,0.693147180559945,0.038461538461538436
prompt_last,1,0.5793650793650794,0.6410256410256411,0.5333333333333333,1.477458957185438,0.3567802017213761
prompt_last,2,0.6164021164021165,0.6410256410256411,0.5625,1.2444003784043496,0.2554925442937341
prompt_last,3,0.5978835978835979,0.5641025641025641,0.5142857142857142,1.6149342247025804,0.34741047192042374
prompt_last,4,0.5978835978835979,0.5384615384615384,0.5,1.5025739563989617,0.36575279926920823
prompt_last,5,0.582010582010582,0.5384615384615384,0.5263157894736842,1.8379645980724928,0.4061738115569531
prompt_last,6,0.6137566137566137,0.5897435897435898,0.5555555555555556,1.5577255107038626,0.3574664123706405
prompt_last,7,0.6084656084656085,0.5897435897435898,0.5555555555555556,1.608536210452763,0.3365787142115701
prompt_last,8,0.6375661375661377,0.6153846153846154,0.5714285714285714,1.412993086021582,0.34392713940061537
prompt_last,9,0.5502645502645502,0.5897435897435898,0.5555555555555556,1.7560887600025785,0.32245629152177735
prompt_last,10,0.544973544973545,0.5897435897435898,0.5,1.9250697332870357,0.3482663892640675
prompt_last,11,0.5211640211640212,0.5128205128205128,0.42424242424242425,2.2442844704918006,0.4151486389857945
prompt_last,12,0.5,0.46153846153846156,0.43243243243243246,2.1759171028816144,0.46282791399846956
prompt_last,13,0.5529100529100529,0.5128205128205128,0.42424242424242425,1.7665055604125564,0.4107752533933181
prompt_last,14,0.5767195767195767,0.5384615384615384,0.4,1.8004651951829425,0.416757003265816
prompt_last,15,0.5264550264550265,0.5128205128205128,0.42424242424242425,1.6845937858137596,0.41780387057139623
prompt_last,16,0.5052910052910053,0.48717948717948717,0.4117647058823529,1.5529548910829925,0.44114246168781496
prompt_last,17,0.5105820105820106,0.5128205128205128,0.5365853658536586,1.9592267849095835,0.4271667868067457
prompt_last,18,0.4841269841269842,0.4358974358974359,0.45,2.0232911844351484,0.45141693952769724
prompt_last,19,0.5238095238095238,0.5641025641025641,0.5142857142857142,1.9302450593368288,0.4620350876604135
prompt_last,20,0.47089947089947093,0.4358974358974359,0.45,2.086357067962247,0.4648454395768381
prompt_last,21,0.5634920634920635,0.5384615384615384,0.5263157894736842,1.7567389792359125,0.3951499051125194
prompt_last,22,0.6481481481481481,0.6153846153846154,0.5714285714285714,1.2533652961537989,0.32474386470686734
prompt_last,23,0.6243386243386244,0.5641025641025641,0.5641025641025641,1.432116791798948,0.3618484845910622
prompt_last,24,0.5132275132275133,0.41025641025641024,0.3783783783783784,1.632029477222668,0.47419077919544955
prompt_last,25,0.5529100529100529,0.5128205128205128,0.42424242424242425,2.0687961128597956,0.439406458987871
prompt_last,26,0.5873015873015873,0.5384615384615384,0.5,1.7168677641292522,0.4067587055391245
prompt_last,27,0.67989417989418,0.6923076923076923,0.6666666666666666,1.4830717761451122,0.30731593813617397
prompt_last,28,0.6402116402116402,0.6666666666666666,0.6486486486486487,1.5489320393922843,0.26715629871404933
prompt_last,29,0.6375661375661376,0.6153846153846154,0.5714285714285714,1.4998025961778547,0.28437766398397835
prompt_last,30,0.671957671957672,0.717948717948718,0.6666666666666666,1.2177381985756257,0.2504376912046956
prompt_last,31,0.6693121693121693,0.5897435897435898,0.5,1.207594012481961,0.3117276213028296
prompt_last,32,0.5740740740740741,0.5641025641025641,0.5405405405405406,1.3541744329584917,0.3341302608812364
prompt_last,33,0.5740740740740741,0.5897435897435898,0.5555555555555556,1.3604175893353398,0.3020638225406986
prompt_last,34,0.5608465608465609,0.5384615384615384,0.5263157894736842,1.2557392012769701,0.31596159683602676
prompt_last,35,0.507936507936508,0.46153846153846156,0.43243243243243246,1.3833191523756236,0.40010091754158356
prompt_last,36,0.5873015873015873,0.5128205128205128,0.4864864864864865,1.1091634836812314,0.3091792562583102
answer_first,0,0.5132275132275133,0.5128205128205128,0.42424242424242425,1.060657170745245,0.29055011341070874
answer_first,1,0.5132275132275133,0.5128205128205128,0.42424242424242425,1.4365253323654381,0.3495948545602737
